"id","nume","pret","data","magazin","link","categorie","subcategorie","descriere"
"P-2349666","Cora absorbante zilnice 30 bucati",5.99,2021-10-09,"cora","https://www.cora.ro/cora-absorbante-zilnice-30-bucati-P-2349666","Casa si familie","Frumusete si ingrijire","Aceste absorbante zilnice, cu forma anatomica, poseda un strat fin ce este delicat cu pielea.. UM: buc. InStoc: AVAILABLE"
"P-2358548","Dove Men + Care Extra Fresh gel dus 250 ml",15.39,2021-10-09,"cora","https://www.cora.ro/dove-men-care-extra-fresh-gel-dus-250-ml-P-2358548","Casa si familie","Frumusete si ingrijire","Gelul de dus pentru corp si fata ofera barbatilor ingrijire superioara pentru un confort total al pielii si o senzatie de prospetime de durata, gratie agentilor de racorire si parfumului revigorant cu caracter citric si lemnos.. UM: buc. InStoc: AVAILABLE"
"P-2396194","Vopsea de par Garnier Color Sensation 4.0 Saten Profund",12.49,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-garnier-color-sensation-4-0-saten-profund-P-2396194","Casa si familie","Frumusete si ingrijire","Crema coloranta permanenta, cu amoniac, cu pigmenti intensi pentru o culoare senzationala de lunga durata si acoperire 100% a firelor de par alb, nuanta saten profund.. UM: buc. InStoc: AVAILABLE"
"P-2397681","cora Men aparat de ras 3 lame 5 bucati",8.39,2021-10-09,"cora","https://www.cora.ro/cora-men-aparat-de-ras-3-lame-5-bucati-P-2397681","Casa si familie","Frumusete si ingrijire","Aparat de ras de unica folosinta pentru barbati, prevazut cu 3 lame, capat mobil si banda protectoare cu crema.. UM: buc. InStoc: AVAILABLE"
"P-2401400","Vopsea de par Loncolor Ultra Max 1-Negru",18.39,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-loncolor-ultra-max-1-negru-P-2401400","Casa si familie","Frumusete si ingrijire","Vopsea permanenta pentru par, cu amoniac si complex natural, ce ofera stralucire si vitalitate, acoperind perfect firele de par albe, nuanta negru.. UM: buc. InStoc: AVAILABLE"
"P-2401404","Vopsea de par Loncolor Ultra Max 4.11-Ciocolata",18.39,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-loncolor-ultra-max-4-11-ciocolata-P-2401404","Casa si familie","Frumusete si ingrijire","Vopsea permanenta pentru par, cu amoniac si complex natural, ce ofera stralucire si vitalitate, acoperind perfect firele de par albe, nuanta ciocolata.. UM: buc. InStoc: AVAILABLE"
"P-2401410","Vopsea de par Loncolor Ultra Max 10.1-Blond cenusiu deschis",18.39,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-loncolor-ultra-max-10-1-blond-cenusiu-deschis-P-2401410","Casa si familie","Frumusete si ingrijire","Vopsea permanenta pentru par, cu amoniac si complex natural, ce ofera stralucire si vitalitate, acoperind perfect firele de par albe, nuanta blond cenusiu deschis.. UM: buc. InStoc: AVAILABLE"
"P-2413003","Pantene Pro-V Aqualight sampon pentru par gras 250 ml",14.59,2021-10-09,"cora","https://www.cora.ro/pantene-pro-v-aqualight-sampon-pentru-par-gras-250-ml-P-2413003","Casa si familie","Frumusete si ingrijire","Samponul Pantene Pro-V Aqualight curata delicat parul si il hraneste fara a incarca.Sampon pentru par subtire, cu tendinta de ingrasare, ce fortifiaza firul de par fara a-l incarca.. UM: buc. InStoc: AVAILABLE"
"P-2429458","Farmec Tratament Expert lotiune cu vitamina B5",10.09,2021-10-09,"cora","https://www.cora.ro/farmec-tratament-expert-lotiune-cu-vitamina-b5-P-2429458","Casa si familie","Frumusete si ingrijire","Prin continutul de vitamina B5 si keratina, lotiunea intareste unghiile moi si fragile sau care se exfoliaza.. UM: buc. InStoc: AVAILABLE"
"P-2430258","Cora Normal absorbante igienice 12 bucati",11.79,2021-10-09,"cora","https://www.cora.ro/cora-normal-absorbante-igienice-12-bucati-P-2430258","Casa si familie","Frumusete si ingrijire","Absorbante igienice pentru femei concepute pentru incontinenta urinara lejera si ocazionala. Ele poseda un sistem de neutralizare a mirosurilor si asigura un veritabil confort gratie capacitatii lor de absorbtie si formei anatomice.. UM: buc. InStoc: AVAILABLE"
"P-2431536","Deodorant spray antiperspirant Adidas Fun Sensation 150ml",9.99,2021-10-09,"cora","https://www.cora.ro/deodorant-spray-antiperspirant-adidas-fun-sensation-150ml-P-2431536","Casa si familie","Frumusete si ingrijire","Deodorantul Fun Sensation asigura prospetime timp de 24 de ore si a fost special conceput pentru femeile tinere in cautarea distractiei si a parfumului care sa le sustina optimismul si bucuria.. UM: buc. InStoc: AVAILABLE"
"P-1049798","Gillette Splash Arctic Ice after shave 100 ml",24.89,2021-10-09,"cora","https://www.cora.ro/gillette-splash-arctic-ice-after-shave-100-ml-P-1049798","Casa si familie","Frumusete si ingrijire","Reimprospateaza cu un parfum curat, racoritor si masculin.. UM: buc. InStoc: AVAILABLE"
"P-2180651","Lady Speed Stick 24/7 Invisible deodorant solid 45 g",11.49,2021-10-09,"cora","https://www.cora.ro/lady-speed-stick-24-7-invisible-deodorant-solid-45-g-P-2180651","Casa si familie","Frumusete si ingrijire","Deodorantul stick antiperspirant iti ofera maximum de protectie impotriva transpiratiei pe durata intregii zile. Folosit zilnic, te protejeaza non-stop: 24 de ore pe zi, 7 zile pe saptamana. Nu lasa urme albe pe hainele tale preferate!. UM: buc. InStoc: AVAILABLE"
"P-2228885","Pasta de dinti cu bicarbonat de sodiu Kingfisher 100ml",32.19,2021-10-09,"cora","https://www.cora.ro/pasta-de-dinti-cu-bicarbonat-de-sodiu-kingfisher-100ml-P-2228885","Casa si familie","Frumusete si ingrijire","Pasta de dinti cu bicarbonat de sodiu, fara fluor, pentru albirea dintilor. Produsul nu contine arome, coloranti, conservanti sau agenti de albire artificiali.. UM: buc. InStoc: AVAILABLE"
"P-2269524","Boreal unghiera",8.89,2021-10-09,"cora","https://www.cora.ro/boreal-unghiera-P-2269524","Casa si familie","Frumusete si ingrijire","Unghiera cu pila din otel inoxidabil.. UM: buc. InStoc: AVAILABLE"
"P-2294258","Head and Shoulders Men Ultra Anti Hair Fall sampon anticadere 360 ml",25.79,2021-10-09,"cora","https://www.cora.ro/head-and-shoulders-men-ultra-anti-hair-fall-sampon-anticadere-360-ml-P-2294258","Casa si familie","Frumusete si ingrijire","Samponul Head and Shoulders Men Ultra Anti-Hair Fall, curata eficient parul si reduce caderea lui. Sampon anti-matreata pentru barbati, impotriva caderii parului din cauza ruperii.. UM: buc. InStoc: AVAILABLE"
"P-2302968","Palmolive Naturals Milk and Honey gel de dus 500 ml",16.59,2021-10-09,"cora","https://www.cora.ro/palmolive-naturals-milk-and-honey-gel-de-dus-500-ml-P-2302968","Casa si familie","Frumusete si ingrijire","Gelul de dus Palmolive Naturals Milk and Honey este imbogatit cu lapte hidratant si extracte 100% naturale de miere de albine care iti hidrateaza pielea.. UM: buc. InStoc: AVAILABLE"
"P-2332041","Vopsea de par Loncolor Ultra 8.44-Caramel",12.49,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-loncolor-ultra-8-44-caramel-P-2332041","Casa si familie","Frumusete si ingrijire","Vopsea crema permanenta, cu amoniac, cu un complex natural de ingrediente (ulei de migdale, proteine din grau si vitamina C) si usor de aplicat, acoperind perfect firele albe si conferind stralucire si vitalitate parului, nuanta caramel.. UM: buc. InStoc: AVAILABLE"
"P-2332045","Loncolor Ultra vopsea de par 11 gri reflex",12.49,2021-10-09,"cora","https://www.cora.ro/loncolor-ultra-vopsea-de-par-11-gri-reflex-P-2332045","Casa si familie","Frumusete si ingrijire","Vopsea crema permanenta, cu amoniac, cu un complex natural de ingrediente (ulei de migdale, proteine din grau si vitamina C) si usor de aplicat, acoperind perfect firele albe si conferind stralucire si vitalitate parului.. UM: buc. InStoc: AVAILABLE"
"P-2340930","Vopsea pemanenta Syoss Color Baseline 4-2 Saten Mahon 115 ml",17.5,2021-10-09,"cora","https://www.cora.ro/vopsea-pemanenta-syoss-color-baseline-4-2-saten-mahon-115-ml-P-2340930","Casa si familie","Frumusete si ingrijire","Descopera noua Vopsea de par permanenta Syoss color pentru culorile reci si cenusii cu intensitate de lunga durata perfecta pentru blond fara tonuri de galben si fire albe nedorite. Pigmenti concentrati de decolorare.. UM: buc. InStoc: AVAILABLE"
"P-2387822","cora sapun 1000ml",7.19,2021-10-09,"cora","https://www.cora.ro/cora-sapun-1000ml-P-2387822","Casa si familie","Frumusete si ingrijire","Sapun lichid rezerva pure.. UM: buc. InStoc: AVAILABLE"
"P-2387825","cora sapun 500ml",7.09,2021-10-09,"cora","https://www.cora.ro/cora-sapun-500ml-P-2387825","Casa si familie","Frumusete si ingrijire","Sapun lichid pure. UM: buc. InStoc: AVAILABLE"
"P-2388832","Byphasse servetele demachiante umede fata si ochi cu ulei de migdale pentru ten sensibil 40 bucati",12.09,2021-10-09,"cora","https://www.cora.ro/byphasse-servetele-demachiante-umede-fata-si-ochi-cu-ulei-de-migdale-pentru-ten-sensibil-40-bucati-P-2388832","Casa si familie","Frumusete si ingrijire","Utilizati servetelele demachiante umede Byphasse pentru o curatare rapida si eficienta a tenului dintr-o singura miscare. Formula sa cu ulei de migdale dulci are proprietati de protectie si hidratare.. UM: buc. InStoc: AVAILABLE"
"P-2412556","Vopsea de par L'Oreal   Preference L 7.1-Islande: Ash Blonde",37.89,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-l-oreal-preference-l-7-1-islande-ash-blonde-P-2412556","Casa si familie","Frumusete si ingrijire","Vopsea de par permanenta, cu amoniac si pigmenti coloranti ce se prind cu usurinta in firul de par si asigura o culoare bogata si stralucitoare pana la 8 saptamani, acoperind perfect firele de par alb, nuanta ash blonde.. UM: buc. InStoc: AVAILABLE"
"P-2415058","NIVEA Demachiant ochi bifazic 125ml",17.69,2021-10-09,"cora","https://www.cora.ro/nivea-demachiant-ochi-bifazic-125ml-P-2415058","Casa si familie","Frumusete si ingrijire","Demachiantul pentru ochi bifazic NIVEA indeparteaza chiar si cel mai rezistent machiaj. Zona sensibila a ochilor este curatata eficient si delicat. Genele sunt protejate.. UM: buc. InStoc: AVAILABLE"
"P-2417024","cora sapun lichid Honey 500 ml",7.09,2021-10-09,"cora","https://www.cora.ro/cora-sapun-lichid-honey-500-ml-P-2417024","Casa si familie","Frumusete si ingrijire","Sapunul lichid imbogatit cu vitamina F, glicerina si extract de miere confera pielii un efect intens de regenerare, hidratare si catifelare.. UM: buc. InStoc: AVAILABLE"
"P-2431433","Garnier Mineral Invisible deodorant spray antiperspirant 150 ml",12.21,2021-10-09,"cora","https://www.cora.ro/garnier-mineral-invisible-deodorant-spray-antiperspirant-150-ml-P-2431433","Casa si familie","Frumusete si ingrijire","Deodorantul asigura protectie impotriva transpiratiei timp de 48 de ore si are la baza o formula imbogatita cu Mineralit, un mineral de origine vulcanica ce absoarbe continuu excesul de transpiratie. Produsul nu contine alcool sau parabeni.. UM: buc. InStoc: AVAILABLE"
"P-1049765","Gillette Blue Storm Force after shave 100ml",25.19,2021-10-09,"cora","https://www.cora.ro/gillette-blue-storm-force-after-shave-100ml-P-1049765","Casa si familie","Frumusete si ingrijire","Lotiunea dupa ras Gillette Series Storm Force este revigoranta, proaspata.. UM: buc. InStoc: AVAILABLE"
"P-1050042","Bic Twin Lady aparat ras 5buc",6.99,2021-10-09,"cora","https://www.cora.ro/bic-twin-lady-aparat-ras-5buc-P-1050042","Casa si familie","Frumusete si ingrijire","Aparat ras sensitive. UM: buc. InStoc: AVAILABLE"
"P-1050980","Nivea Creme crema de corp 250 ml",14.99,2021-10-09,"cora","https://www.cora.ro/nivea-creme-crema-de-corp-250-ml-P-1050980","Casa si familie","Frumusete si ingrijire","NIVEA Creme este o crema hranitoare pentru intreaga familie ce contine Eucerit, complex propriu pielii ce protejeaza impotriva deshidratarii si catifeleaza pielea.. UM: buc. InStoc: AVAILABLE"
"P-1051023","NIVEA Crema anti-rid Q10 de noapte  50ml",36.99,2021-10-09,"cora","https://www.cora.ro/nivea-crema-anti-rid-q10-de-noapte-50ml-P-1051023","Casa si familie","Frumusete si ingrijire","Crema de noapte anti-rid NIVEA Q10 Power mareste nivelul de coenzima Q10 si creatina proprii tenului, reduce si previne aparitia liniilor fine si a ridurilor.. UM: buc. InStoc: AVAILABLE"
"P-1051036","Nivea Men Fresh Active deodorant stick 40 ml",13.69,2021-10-09,"cora","https://www.cora.ro/nivea-men-fresh-active-deodorant-stick-40-ml-P-1051036","Casa si familie","Frumusete si ingrijire","Deodorantul NIVEA MEN Fresh Active cu extracte oceanice asigura timp de 48 de ore reglarea transpiratiei si confera o senzatie de prospetime.. UM: buc. InStoc: AVAILABLE"
"P-1687635","Adidas Ice Dive gel dus 250ml",10.89,2021-10-09,"cora","https://www.cora.ro/adidas-ice-dive-gel-dus-250ml-P-1687635","Casa si familie","Frumusete si ingrijire","Gel dus ice dive. UM: buc. InStoc: AVAILABLE"
"P-1748679","Seni Super Scutece Adulti Small 10buc",24.99,2021-10-09,"cora","https://www.cora.ro/seni-super-scutece-adulti-small-10buc-P-1748679","Casa si familie","Frumusete si ingrijire","Scutece Premium pentru incontinenta medie si grava, recomandate pentru dimensiuni talie 55-80 cm, 6 picaturi capacitate de absorbtie. AIR - suprafata ce permite pielii sa respire.. UM: buc. InStoc: AVAILABLE"
"P-1786587","Nivea servetele demachiante delicate 25 bucati",14.49,2021-10-09,"cora","https://www.cora.ro/nivea-servetele-demachiante-delicate-25-bucati-P-1786587","Casa si familie","Frumusete si ingrijire","Servetelele demachiante delicate NIVEA pentru tenul uscat, imbogatite cu ulei natural de migdale, indeparteaza machiajul si curata delicat tenul. Formula cu ulei de migdale hidrateaza tenul uscat.. UM: buc. InStoc: AVAILABLE"
"P-1967673","Corega Ultra Sensitive crema adeziva pentru proteza dentara fara aroma 40 g",20.19,2021-10-09,"cora","https://www.cora.ro/corega-ultra-sensitive-crema-adeziva-pentru-proteza-dentara-fara-aroma-40-g-P-1967673","Casa si familie","Frumusete si ingrijire","Ce este: Corega Ultra Fixare Neutro este o crema adeziva fara arome si coloranti artificiali, care ofera o fixare puternica a protezei dentare pe durata intregii zile. Aceasta are un gust neutru pentru a nu interfera cu gustul alimentelor.. UM: buc. InStoc: AVAILABLE"
"P-1969248","Nuantator de par Loncolor Trendy Colors B11 Blond Metal",8.99,2021-10-09,"cora","https://www.cora.ro/nuantator-de-par-loncolor-trendy-colors-b11-blond-metal-P-1969248","Casa si familie","Frumusete si ingrijire","Vopsea semipermanenta pentru par, fara amoniac, fara oxidant, cu ulei de Limnanthes Alba, nuanta blond Metal.. UM: buc. InStoc: AVAILABLE"
"P-1978178","Nivea Q10 lapte demachiant antirid 200 ml",22.74,2021-10-09,"cora","https://www.cora.ro/nivea-q10-lapte-demachiant-antirid-200-ml-P-1978178","Casa si familie","Frumusete si ingrijire","Laptele demachiant antirid NIVEA Q10 Power are o formula ce functioneaza in armonie cu pielea ta prin doua ingrediente active, coenzima Q10 si creatina, ce se regasesc in mod natural in piele.. UM: buc. InStoc: AVAILABLE"
"P-2021398","Winny sapun 900ml",3.79,2021-10-09,"cora","https://www.cora.ro/winny-sapun-900ml-P-2021398","Casa si familie","Frumusete si ingrijire","Sapun lichid mar. UM: buc. InStoc: AVAILABLE"
"P-2180540","Winny crema de maini 100 ml",2.49,2021-10-09,"cora","https://www.cora.ro/winny-crema-de-maini-100-ml-P-2180540","Casa si familie","Frumusete si ingrijire","Crema cu glicerina pentru ingrijirea mainilor.. UM: buc. InStoc: AVAILABLE"
"P-2186342","Farmec lac de unghii 300 11ml",8.8,2021-10-09,"cora","https://www.cora.ro/farmec-lac-de-unghii-300-11ml-P-2186342","Casa si familie","Frumusete si ingrijire","Lac de unghii ultrarezistent.. UM: buc. InStoc: AVAILABLE"
"P-2227769","Rimmel London Dizolvant pentru lac de unghii",10.09,2021-10-09,"cora","https://www.cora.ro/rimmel-london-dizolvant-pentru-lac-de-unghii-P-2227769","Casa si familie","Frumusete si ingrijire","Dizolvantul nutritiv pentru lacul de unghii indeparteaza rapid si usor si cel mai colorat lac de unghii in timp ce hraneste unghia si pielea din jur.Contine glicerina si vitamina E si ingredienti unici de albire a unghiilor.. UM: buc. InStoc: AVAILABLE"
"P-2296503","Garnier Action Control deodorant spray pentru femei 150 ml",11.02,2021-10-09,"cora","https://www.cora.ro/garnier-action-control-deodorant-spray-pentru-femei-150-ml-P-2296503","Casa si familie","Frumusete si ingrijire","Cu protectie sporita la caldura, sport, stres pentru a mentine pielea perfect uscata. Eficacitate de pana la 48 de ore dovedita in conditii extreme. Parfum delicat si de lunga durata. Formula fara alcool este special creata.. UM: buc. InStoc: AVAILABLE"
"P-2301537","Dove Fresh Touch gel dus 500 ml",19.06,2021-10-09,"cora","https://www.cora.ro/dove-fresh-touch-gel-dus-500-ml-P-2301537","Casa si familie","Frumusete si ingrijire","In cautarea remediului pentru pielea uscata, incepe cu un produs de curatare care hraneste pielea. Hidrateaza-ti si protejeaza-ti pielea impotriva deshidratarii cu gelul de dus nutritiv Dove.. UM: buc. InStoc: AVAILABLE"
"P-2302916","Elmiplant ulei masaj 250ml",15.79,2021-10-09,"cora","https://www.cora.ro/elmiplant-ulei-masaj-250ml-P-2302916","Casa si familie","Frumusete si ingrijire","Ulei masaj relaxant lavanda. UM: buc. InStoc: AVAILABLE"
"P-2316768","Neutrogena crema de maini parfumata 50 ml",17.09,2021-10-09,"cora","https://www.cora.ro/neutrogena-crema-de-maini-parfumata-50-ml-P-2316768","Casa si familie","Frumusete si ingrijire","Crema de maini parfumata asigura vindecarea imediata de durata si protectie chiar si pentru pielea foarte uscata, aspra si crapata. Ofera 17 ore de hidratare si pentru pielea uscata a coatelor si a genunchilor. Testata dermatologic.. UM: buc. InStoc: AVAILABLE"
