"id","nume","pret","link","descriere","subcategorie","data","magazin"
"P-1742883","Monini ulei masline extra virgin 500 ml","24.71","https://www.cora.ro/monini-ulei-masline-extra-virgin-500-ml-1742883.html","Ulei de masline de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1742819","Costa d Oro ulei din turte de masline 1 l","36.89","https://www.cora.ro/costa-d-oro-ulei-din-turte-de-masline-1-l-1742819.html","Ulei cu continut exclusiv de uleiuri obtinute din procesarea turtelor de masline si uleiuri obtinute direct din masline.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1744670","floriol ulei de floarea soarelui 1l","10.6","https://www.cora.ro/floriol-ulei-de-floarea-soarelui-1l-1744670.html","Ulei natural, bogat in vitamina E. Te hraneste sanatos, ai pofta de viata!. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1753517","Argus ulei floarea soarelui 1 l","8.48","https://www.cora.ro/argus-ulei-floarea-soarelui-1-l-1753517.html","Ulei rafinat de floare soarelui ideal pentru prajit, gatit, salate si maioneze. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1777357","REGAL otet alimentar 1 l","3.69","https://www.cora.ro/regal-otet-alimentar-1-l-1777357.html","Otet alimentar de fermentatie de alcool etilic rafinat.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1818825","Mazza ulei din turte de masline 1 l","29.29","https://www.cora.ro/mazza-ulei-din-turte-de-masline-1-l-1818825.html","Uleiul de masline. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1818592","Unisol ulei de floarea soarelui 1l","8.99","https://www.cora.ro/unisol-ulei-de-floarea-soarelui-1l-1818592.html","Ulei rafinat 100 % de floarea soarelui de prima presa.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1825062","Vincon otet de mere 500 ml","4.69","https://www.cora.ro/vincon-otet-de-mere-500-ml-1825062.html","Otetul alimentar de mere nu contine conservanti sau coloranti, fiind obtinut exclusiv din suc de mere prin metoda clasica de fermentatie naturala.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1909291","VINALCOOL otet de Topoloveni 1 l","3.29","https://www.cora.ro/vinalcool-otet-de-topoloveni-1-l-1909291.html","Otet perfect pentru salate si muraturi ( castraveti, gogosari). UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1909288","Vinalcool Arges otet imbuteliat 5 l","16.49","https://www.cora.ro/vinalcool-arges-otet-imbuteliat-5-l-1909288.html","Otet ideal pentru salate, muraturi, gogosari, castraveti.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1936164","De Nigris otet balsamic de Modena 500 ml","15.59","https://www.cora.ro/de-nigris-otet-balsamic-de-modena-500-ml-1936164.html","Otet balsamic de Modena. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1939699","Vincon otet alimentar 1 l","4.99","https://www.cora.ro/vincon-otet-alimentar-1-l-1939699.html","Otetul alimentar de vin nu contine conservanti sau coloranti, fiind obtinut exclusiv din vin prin metoda clasica de fermentatie naturala.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1941518","Costa d'Oro ulei masline extra virgin 500 ml","28.17","https://www.cora.ro/costa-d-oro-ulei-masline-extra-virgin-500-ml-1941518.html","Ulei de masline de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1997394","Costa d'Oro ulei din turte de masline 500 ml","19.59","https://www.cora.ro/costa-d-oro-ulei-din-turte-de-masline-500-ml-1997394.html","Ulei cu continut exclusiv de uleiuri obtinute din procesarea turtelor de masline si uleiuri obtinute direct din masline.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2017279","POLENGHI LAS suc lamaie 200 ml","2.09","https://www.cora.ro/polenghi-las-suc-lamaie-200-ml-2017279.html","Specialitate pe baza de suc de lamaie.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2038657","Riso Scotti ulei de orez 750 ml","22.89","https://www.cora.ro/riso-scotti-ulei-de-orez-750-ml-2038657.html","Ulei dietetic imbogatit cu vitamina E. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2073120","Floriol Omega 9 ulei 1 l","9.29","https://www.cora.ro/floriol-omega-9-ulei-1-l-2073120.html","Ulei rafinat de rapita, floarea-soarelui cu continut ridicat de acid oleic.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2088507","Argus ulei floarea soarelui 2 l","16.74","https://www.cora.ro/argus-ulei-floarea-soarelui-2-l-2088507.html","Ulei rafinat de floare soarelui ideal pentru prajit, gatit, salate si maioneze. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2117779","Winny ulei masline extravirgin 500 ml","18.09","https://www.cora.ro/winny-ulei-masline-extravirgin-500-ml-2117779.html","Ulei de masline extra virgin de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2129202","Unisol ulei de floarea soarelui 2l","18.29","https://www.cora.ro/unisol-ulei-de-floarea-soarelui-2l-2129202.html","Ulei rafinat 100 % de floarea soarelui de prima presa a semintelor.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2184644","MONINI ulei din samburi de struguri 500 ml","17.9","https://www.cora.ro/monini-ulei-din-samburi-de-struguri-500-ml-2184644.html","Ulei rafinat din samburi de struguri.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2190456","DEFNE otet 1l","4.76","https://www.cora.ro/defne-otet-1l-2190456.html","Otet din vin 9 grade obtinut prin metoda clasica de fermentatie.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2252144","ULVEX ulei floarea soarelui 1l","10.5","https://www.cora.ro/ulvex-ulei-floarea-soarelui-1l-2252144.html","Ulei rafinat 100 % de floarea soarelui foarte bun pentru gatit, prajit, salate, maioneza. Bine alegi, bine gatesti!. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2270743","Vinalcool otet 500ml","1.69","https://www.cora.ro/vinalcool-otet-500ml-2270743.html","Otet perfect pentru salate si muraturi ( castraveti, gogosari). UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2296658","Pietro Coricelli ulei de masline extravirgin 1 l","44.59","https://www.cora.ro/pietro-coricelli-ulei-de-masline-extravirgin-1-l-2296658.html","Ulei masline extravirgin. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2299788","Monini Delicato ulei de masline extravirgin 500 ml","24.71","https://www.cora.ro/monini-delicato-ulei-de-masline-extravirgin-500-ml-2299788.html","Ulei de masline extra virgin.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2301237","Raza Soarelui ulei 1 l","10.69","https://www.cora.ro/raza-soarelui-ulei-1-l-2301237.html","Ulei rafinat de floarea soarelui.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2319451","Costa d'Oro IL GREZZO ulei masline extra virgin 500 ml","37.49","https://www.cora.ro/costa-d-oro-il-grezzo-ulei-masline-extra-virgin-500-ml-2319451.html","Amestec de uleiuri din masline originale din Uninea Eurponea si din afara Uniunii, nefiltrat, contine antioxidati naturali: vitamina E si polifenoli. O dieta echilibrata si un stil de viata activ sunt esentiale pentru o sanatate buna!. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2358412","ILIADA ulei de masline extravirgin 500 ml","34.49","https://www.cora.ro/iliada-ulei-de-masline-extravirgin-500-ml-2358412.html","Ulei de masline extravirgin PDO Sitia-Lasithi Crete, obtinut prin presare la rece.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2331934","Winny ulei pomace pet 1l","16.19","https://www.cora.ro/winny-ulei-pomace-pet-1l-2331934.html","Ulei din turte de masline.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2332248","floriol ulei de floarea soarelui 2l","19.98","https://www.cora.ro/floriol-ulei-de-floarea-soarelui-2l-2332248.html","Ulei natural, bogat in vitamina E. Te hraneste sanatos, ai pofta de viata!. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2377331","Limmi suc de lamai Sicilia 200 ml","5.29","https://www.cora.ro/limmi-suc-de-lamai-sicilia-200-ml-2377331.html","Suc lamai Sicilia. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2377333","Limmi suc de lamai verzi 200 ml","5.69","https://www.cora.ro/limmi-suc-de-lamai-verzi-200-ml-2377333.html","Suc lamai verzi. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2333904","Nature Bio otet din cidru 500 ml","9.09","https://www.cora.ro/nature-bio-otet-din-cidru-500-ml-2333904.html","Otet din cidru.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2403525","MONINI ulei masline extravirgin 250 ml","18.49","https://www.cora.ro/monini-ulei-masline-extravirgin-250-ml-2403525.html","Ulei de masline extra virgin ideal pentru salate.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2420123","Cio acid acetic alim diluat muraturi 1l","2.39","https://www.cora.ro/cio-acid-acetic-alim-diluat-muraturi-1l-2420123.html","Acid acetit alimentar diluat pentru muraturi si salate.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2429809","cora otet balsamic de Modena 0.5 l","8.69","https://www.cora.ro/cora-otet-balsamic-de-modena-0-5-l-2429809.html","Otet balsamic de Modena cu 6 grade aciditate.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2430156","cora Degustation otet balsamic alb 250 ml","10.79","https://www.cora.ro/cora-degustation-otet-balsamic-alb-250-ml-2430156.html","Otet balsamic alb.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2430717","cora Degustation otet balsamic de Modena 250 ml","13.89","https://www.cora.ro/cora-degustation-otet-balsamic-de-modena-250-ml-2430717.html","Otet balsamic de Modena cu 6 grade aciditate.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2338620","Cirio ulei de masline extravirgin 500 ml","30.39","https://www.cora.ro/cirio-ulei-de-masline-extravirgin-500-ml-2338620.html","Ulei masline extravirgin. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2445518","OLYMPIA otet 1 l","3.89","https://www.cora.ro/olympia-otet-1-l-2445518.html","Otet 9 grade alimentar de fermentare din alcool etilic rafinat.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2447446","Monini Bio ulei de masline extravirgin 500 ml","33.3","https://www.cora.ro/monini-bio-ulei-de-masline-extravirgin-500-ml-2447446.html","Ulei de maslina extra virgin de categorie superioara obtinut din agricultura ecologica.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2340708","Cirio otet balsamic 500 ml","14.19","https://www.cora.ro/cirio-otet-balsamic-500-ml-2340708.html","Otet balsamic. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2481584","cora ulei masline extravirgin 1l","27.49","https://www.cora.ro/cora-ulei-masline-extravirgin-1l-2481584.html","Uleiul de masline extra virgin este ideal la prepararea salatelor, pastelor fainoase, pentru carne sau peste si alte retete ce necesita un dressing delicat.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2481585","Winny ulei masline extravirgin pet 1l","23.89","https://www.cora.ro/winny-ulei-masline-extravirgin-pet-1l-2481585.html","Ulei de masline extra virgin de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2488194","Pietro Coricelli ulei de masline extravirgin nefiltrat 500 ml","35.08","https://www.cora.ro/pietro-coricelli-ulei-de-masline-extravirgin-nefiltrat-500-ml-2488194.html","Ulei de masline de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2490383","cora ulei masline extravirgin 500ml","16.49","https://www.cora.ro/cora-ulei-masline-extravirgin-500ml-2490383.html","Uleiul de masline extra virgin este ideal la prepararea salatelor, pastelor fainoase, pentru carne sau peste si alte retete ce necesita un dressing delicat.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2499894","Raureni otet de mere cu miere 500ml","3.59","https://www.cora.ro/raureni-otet-de-mere-cu-miere-500ml-2499894.html","Otet de mere si miere.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2346082","Nature Bio otet balsamic de Modena 500 ml","16.49","https://www.cora.ro/nature-bio-otet-balsamic-de-modena-500-ml-2346082.html","Otet balsamic de Modena.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2380844","Costa d'Oro ulei struguri 500 ml","20.19","https://www.cora.ro/costa-d-oro-ulei-struguri-500-ml-2380844.html","Ulei din samburi de struguri.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2517890","ANA ARE otet din vin alb facut incet 500 ml","8.09","https://www.cora.ro/ana-are-otet-din-vin-alb-facut-incet-500-ml-2517890.html","Otet maturat in butoaie de stejar! Produs obtinut din vin prin fermentatie acetica. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2545583","Bunica ulei de rapita 1l","10.59","https://www.cora.ro/bunica-ulei-de-rapita-1l-2545583.html","Ulei rafinat de rapita.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2402024","Cirio ulei de masline extravirgin 1 l","51.49","https://www.cora.ro/cirio-ulei-de-masline-extravirgin-1-l-2402024.html","Ulei de masline de categorie superioara, obtinut direct din masline si exclusiv prin procedee mecanice, ideal pentru salate.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2420124","Cio otet cu arome de mere si miere 500ml","1.79","https://www.cora.ro/cio-otet-cu-arome-de-mere-si-miere-500ml-2420124.html","Acid acetic alimentar diluat cu aroma de mere si miere, de concentratie acetica 50gr/L. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2428139","Tao Tao otet de orez 150 ml","5.39","https://www.cora.ro/tao-tao-otet-de-orez-150-ml-2428139.html","Otet de orez.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2436718","cora ulei cu plante aromatice pentru Fondue 1 l","18.39","https://www.cora.ro/cora-ulei-cu-plante-aromatice-pentru-fondue-1-l-2436718.html","Amestec de uleiuri vegetale si ierburi aromatice pentru gatit sau prajit (maxim 180 grade Celsius).. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2462957","Ponti crema de otet balsamic 250ml","15.89","https://www.cora.ro/ponti-crema-de-otet-balsamic-250ml-2462957.html","Crema de otet balsamic are dulceata specifica mustului din struguri, este perfect pentru decorarea si asezonarea preparatelor principale sau a deserturilor.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2488600","IONIS ulei masline extravirgin 500 ml","24.59","https://www.cora.ro/ionis-ulei-masline-extravirgin-500-ml-2488600.html","Ulei de masline extravirgin extras la rece.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2506332","SOLARIS ulei seminte dovleac 250 ml","41.69","https://www.cora.ro/solaris-ulei-seminte-dovleac-250-ml-2506332.html","Ulei din seminte de dovleac presat la rece, 100% din ingrediente naturale fara aditivi sau conservanti.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2506335","Solaris ulei migdale dulci 250 ml","30.39","https://www.cora.ro/solaris-ulei-migdale-dulci-250-ml-2506335.html","Ulei de migdale dulci.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2011571","Winny ulei rafinat floarea-soarelui 1 l","7.49","https://www.cora.ro/winny-ulei-rafinat-floarea-soarelui-1-l-2011571.html","Ulei rafinat de floarea-soarelui.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2506331","Solaris ulei de cocos 200 ml","23.69","https://www.cora.ro/solaris-ulei-de-cocos-200-ml-2506331.html","Ulei de cocos.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2469952","Monini otet balsamic Modena 500 ml","16.79","https://www.cora.ro/monini-otet-balsamic-modena-500-ml-2469952.html","Otetul balsamic de Modena este obtinut din mustul strugurilor specifici italienesti, selectionati pentru producerea otetului balsamic de Modena.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2562008","ELIXIR ulei de floarea soarelui presat la rece 1 l","15.19","https://www.cora.ro/elixir-ulei-de-floarea-soarelui-presat-la-rece-1-l-2562008.html","Uleiul Elixir de floarea soarelui pastreaza intacte virtutile plantei, fiind ideal pentru o dieta armonioasa, dar si pentru o hrana sanatoasa.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2562024","Elixir ulei rapita presat la rece 1 l","16.99","https://www.cora.ro/elixir-ulei-rapita-presat-la-rece-1-l-2562024.html","Elixir garanteaza experienta gustului si aromei specifice uleiului nerafinat, obtinut prin metoda traditionala de presare la rece.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2445274","FILIPPO BERIO ulei de masline extravirgin 500 ml","25.89","https://www.cora.ro/filippo-berio-ulei-de-masline-extravirgin-500-ml-2445274.html","Ulei de masline de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice. Aroma sa fructata unica si bogata, completeaza ingredientele prospete din mancaruri. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2538188","Monastiri ulei de masline extravirgin grecesc 500 ml","25.49","https://www.cora.ro/monastiri-ulei-de-masline-extravirgin-grecesc-500-ml-2538188.html","Este un ulei de masline de categorie superiora obtinut direct din masline si exclusiv prin procedee mecanice. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2562025","Elixir ulei soia presat la rece 1 l","20.79","https://www.cora.ro/elixir-ulei-soia-presat-la-rece-1-l-2562025.html","Elixir garanteaza experienta gustului si aromei specifice uleiului de soia nerafinat, de prima presa, obtinut din seminte de soia nemodificata genetic. Uleiul de soia este gustos si consistent, bogat in lecitina si vitamine.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2117780","Winny ulei din turte de masline 1 l","16.19","https://www.cora.ro/winny-ulei-din-turte-de-masline-1-l-2117780.html","Ulei din turte de masline.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2476648","KAISER FRANZ JOSEF ulei de masline extravirgin 500 ml","28.39","https://www.cora.ro/kaiser-franz-josef-ulei-de-masline-extravirgin-500-ml-2476648.html","Ulei de masline de calitate superioara obtinut direct din masline si exclusiv prin mijloace mecanice. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2571772","Minerva ulei masline extravirgin 500ml","39.07","https://www.cora.ro/minerva-ulei-masline-extravirgin-500ml-2571772.html","Ulei de masline extra virgin grecesc.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2571778","Minerva ulei masline extravirgin 750ml","46.49","https://www.cora.ro/minerva-ulei-masline-extravirgin-750ml-2571778.html","Ulei de masline extra virgin grecesc.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2575210","Pietro Coricelli Bio ulei de masline extra virgin 500 ml","23.75","https://www.cora.ro/pietro-coricelli-bio-ulei-de-masline-extra-virgin-500-ml-2575210.html","Ulei de masline ecologic de categorie superioara obtinut direct din masline si exclusiv prin procedee mecanice.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2575214","De Nigris otet din vin alb 6% aciditate 500 ml","8.39","https://www.cora.ro/de-nigris-otet-din-vin-alb-6-aciditate-500-ml-2575214.html","Otet din vin alb cu 6% aciditate. Fara gluten, lactoza si arome artificiale. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2575213","De Nigris otet din vin rosu 6% aciditate 500 ml","9.19","https://www.cora.ro/de-nigris-otet-din-vin-rosu-6-aciditate-500-ml-2575213.html","Otet din vin rosu cu 6% aciditate. Fara gluten, lactoza si arome artificiale. . UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-1815985","TOMIS ulei de floarea soarelui 1l","7.67","https://www.cora.ro/tomis-ulei-de-floarea-soarelui-1l-1815985.html","Ulei rafinat de floarea soarelui.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2571776","Minerva ulei masline kalamata extravirgin 500ml","35.89","https://www.cora.ro/minerva-ulei-masline-kalamata-extravirgin-500ml-2571776.html","Ulei de masline Kalamata DOP extra virgin grecesc.. UM: Buc","Ulei si otet",2022-02-19,"cora"
"P-2566271","Clemente ulei masline extravirgin 1 l","45.69","https://www.cora.ro/clemente-ulei-masline-extravirgin-1-l-2566271.html","Ulei de masline de categorie superioara obtinut direct din masline doar prin procesare mecanica (presare la rece). Acest ulei de masline extravirgin, cu un gust placut si armonios este rezultatul uni secol de pasiune pentru calitate.. UM: Buc","Ulei si otet",2022-02-19,"cora"
